Date,Open,High,Low,Close,Adj Close,Volume
2013-01-03,24.648956,24.658443,24.250475,24.525618,17.858944,35580300
2013-01-04,24.525618,24.658443,24.440228,24.629980,17.934940,30149565
2013-01-07,24.582542,24.715370,24.449715,24.648956,17.948765,27172015
2013-01-08,24.667933,24.905123,24.648956,24.686907,17.976395,32734078
2013-01-09,24.876659,25.199242,24.848198,25.113852,18.287289,36057551
2013-01-10,25.161289,25.398481,25.037951,25.388994,18.487637,35926433
2013-01-11,25.370020,25.455408,25.142315,25.161289,18.321831,29319856
2013-01-14,25.246679,25.502846,25.189753,25.370020,18.473824,25330360
2013-01-15,25.227703,25.275143,25.142315,25.256166,18.390915,31553914
2013-01-16,25.170778,25.256166,25.142315,25.246679,18.384007,30049856
2013-01-17,25.379507,25.578749,25.265656,25.455408,18.536007,39122372
2013-01-18,25.218216,25.303604,24.990513,25.180265,18.335642,57740228
2013-01-22,25.208729,25.313093,25.066414,25.313093,18.432364,34011315
2013-01-23,25.161289,25.370020,25.094877,25.284630,18.411642,32838951
2013-01-24,25.493359,25.901327,25.464895,25.474382,18.549809,46845030
2013-01-25,25.597723,25.616697,25.388994,25.616697,18.653452,54951871
2013-01-28,25.711575,25.749525,25.464895,25.464895,18.542908,48228194
2013-01-29,25.559772,26.413662,25.464895,26.280834,19.137056,80102314
2013-01-30,26.119545,26.252373,25.986717,26.100569,19.171900,47638060
2013-01-31,26.015181,26.157495,25.882353,25.882353,19.011608,34747323
2013-02-01,26.166983,26.375711,25.967743,26.214420,19.255529,36676987
2013-02-04,25.967743,26.072105,25.777988,25.777988,18.934954,32521802
2013-02-05,25.844402,26.185959,25.834915,26.100569,19.171900,28883711
2013-02-06,26.015181,26.091082,25.891842,25.920303,19.039488,29236801
2013-02-07,25.929790,25.958254,25.550285,25.578749,18.788603,40492677
2013-02-08,25.578749,25.645161,25.417458,25.502846,18.732843,39466608
2013-02-11,25.512335,25.834915,25.512335,25.749525,18.914045,27722308
2013-02-12,25.749525,25.787476,25.607210,25.607210,18.809507,22303062
2013-02-13,25.626186,25.796965,25.455408,25.616697,18.816475,25194816
2013-02-14,25.531309,25.749525,25.436434,25.673624,18.858290,25517235
2013-02-15,25.759012,26.024668,25.730551,25.891842,19.018581,31177636
2013-02-19,25.996204,26.290323,25.977230,26.290323,19.311281,29956788
2013-02-20,26.233397,26.328274,26.138519,26.157495,19.213715,27465343
2013-02-21,26.005693,26.129032,25.834915,26.005693,19.102211,25840918
2013-02-22,26.072105,26.091082,25.740038,25.977230,19.081303,31332153
2013-02-25,25.815939,25.948767,25.464895,25.464895,18.704975,37458528
2013-02-26,25.512335,25.711575,25.445921,25.645161,18.837379,31605244
2013-02-27,25.550285,26.129032,25.540796,26.005693,19.102211,25699787
2013-02-28,25.967743,26.223909,25.958254,25.967743,19.074333,31720341
2013-03-01,25.787476,26.043644,25.759012,25.986717,19.088272,30636302
2013-03-04,25.910816,26.280834,25.863379,26.271347,19.297344,26275271
2013-03-05,26.347248,26.755219,26.347248,26.631880,19.562170,32779716
2013-03-06,26.660341,26.764706,26.499050,26.679317,19.597012,28585850
2013-03-07,26.736242,26.925997,26.679317,26.821632,19.701548,29190319
2013-03-08,26.878557,26.907021,26.603416,26.745731,19.645796,28489198
2013-03-11,26.717268,26.859583,26.660341,26.802656,19.687605,26867830
2013-03-12,26.783682,26.783682,26.451612,26.508539,19.471569,31315816
2013-03-13,26.499050,26.641365,26.375711,26.584440,19.527315,26071955
2013-03-14,26.603416,26.669828,26.451612,26.669828,19.590042,29284547
2013-03-15,26.413662,26.622391,26.337761,26.584440,19.527315,66547874
2013-03-18,26.318787,26.793169,26.318787,26.603416,19.541265,30906547
2013-03-19,26.660341,26.783682,26.470589,26.555977,19.506411,28572570
2013-03-20,26.726755,26.944971,26.669828,26.840607,19.715485,32354006
2013-03-21,26.726755,26.869070,26.593927,26.669828,19.590042,24856693
2013-03-22,26.679317,26.935484,26.669828,26.925997,19.778208,24346346
2013-03-25,26.992411,27.049335,26.546490,26.717268,19.624889,32376350
2013-03-26,26.812143,27.191650,26.783682,27.134726,19.931530,33567476
2013-03-27,27.058825,27.191650,26.992411,27.172676,19.959400,24848999
2013-03-28,27.191650,27.419355,27.153700,27.381405,20.112724,29449919
2013-04-01,27.277040,27.362429,27.210627,27.362429,20.098787,20320698
2013-04-02,27.485769,27.817837,27.457306,27.732449,20.370577,25743845
2013-04-03,27.732449,27.836811,27.400379,27.542694,20.231194,36399679
2013-04-04,27.685009,27.931688,27.552181,27.666035,20.321798,32182941
2013-04-05,27.476280,27.703985,27.438330,27.609108,20.279978,32083655
2013-04-08,27.495256,27.675522,27.172676,27.666035,20.321798,27358994
2013-04-09,27.542694,27.846300,27.466793,27.618595,20.286949,29030744
2013-04-10,27.979128,28.462997,27.941175,28.387096,20.851442,43192288
2013-04-11,28.396584,29.240988,28.387096,29.070210,21.353218,57609954
2013-04-12,28.889942,29.297913,28.889942,29.098673,21.374126,41170399
2013-04-15,29.041746,29.402277,28.889942,28.889942,21.220806,49449991
2013-04-16,28.975332,29.402277,28.918406,29.354839,21.562290,33158418
2013-04-17,29.222012,29.354839,28.965843,29.288425,21.513504,33984649
2013-04-18,29.269449,29.354839,28.918406,29.022770,21.318373,33504236
2013-04-19,29.155598,29.468691,29.041746,29.468691,21.645918,30811582
2013-04-22,29.487665,29.506641,29.184061,29.345350,21.555313,27501917
2013-04-23,29.392790,29.554079,29.060720,29.487665,21.659849,35064683
2013-04-24,29.487665,29.535105,28.994307,29.032257,21.325340,33218813
2013-04-25,29.079697,29.089184,28.387096,28.709677,21.088394,37503850
2013-04-26,27.732449,28.624289,27.314991,28.548388,20.969919,56938556
2013-04-29,28.576851,29.013283,28.396584,28.870968,21.206869,29225944
2013-04-30,27.912712,28.358635,27.542694,27.580645,20.259068,73771463
2013-05-01,27.352942,28.206831,27.324478,27.419355,20.140602,47523595
2013-05-02,27.542694,27.827324,27.504744,27.770397,20.398455,33580651
2013-05-03,28.017078,28.111954,27.229603,27.476280,20.182411,46189758
2013-05-06,27.447819,27.447819,27.229603,27.248577,20.015160,34897518
2013-05-07,27.409866,27.685009,27.352942,27.542694,20.231194,32626043
2013-05-08,27.409866,27.533207,27.115749,27.258064,20.189039,32409551
2013-05-09,27.277040,27.296015,26.963947,27.134726,20.097679,29331661
2013-05-10,27.125237,27.324478,27.106262,27.248577,20.182005,34849140
2013-05-13,27.277040,27.865274,27.201139,27.865274,20.638769,35360330
2013-05-14,27.884251,27.988615,27.779886,27.893738,20.659851,34493309
2013-05-15,27.893738,28.168880,27.685009,28.045542,20.772293,31132314
2013-05-16,27.960152,28.064516,27.722960,27.751423,20.554445,29100413
2013-05-17,27.713472,27.865274,27.352942,27.476280,20.350657,39671401
2013-05-20,27.485769,27.533207,27.182163,27.229603,20.167952,33877879
2013-05-21,27.239088,27.352942,26.859583,27.305504,20.224174,46481400
2013-05-22,28.036053,28.500950,27.713472,27.798861,20.589579,88192185
2013-05-23,27.590134,27.827324,27.371918,27.618595,20.456068,54498546
2013-05-24,27.381405,27.618595,27.210627,27.552181,20.406870,36975269
2013-05-28,27.798861,27.988615,27.457306,27.523720,20.385794,39892741
2013-05-29,27.381405,27.419355,26.660341,26.831120,19.872805,51500337
2013-05-30,26.916510,26.992411,26.669828,26.802656,19.851725,45446477
2013-05-31,26.821632,26.821632,25.834915,25.834915,19.134956,94549808
2013-06-03,25.901327,26.347248,25.730551,26.328274,19.500374,60711243
2013-06-04,26.404175,26.612904,25.929790,26.242884,19.437119,73749645
2013-06-05,26.309298,26.537003,25.977230,26.072105,19.310638,75044168
2013-06-06,26.072105,26.707781,25.986717,26.669828,19.753347,86924434
2013-06-07,26.793169,27.153700,26.593927,26.812143,19.858755,88509123
2013-06-10,26.925997,27.125237,26.821632,26.916510,19.936050,70083306
2013-06-11,26.603416,27.172676,26.518026,26.963947,19.971189,87619125
2013-06-12,27.182163,27.476280,26.944971,26.973434,19.978218,92729444
2013-06-13,26.916510,27.656546,26.897533,27.590134,20.434990,76219588
2013-06-14,27.533207,27.855787,27.457306,27.599621,20.442019,86247977
2013-06-17,27.893738,27.893738,27.419355,27.666035,20.491205,160300857
2013-06-18,27.637571,27.941175,27.542694,27.893738,20.659851,169004579
2013-06-19,27.865274,28.282732,27.419355,27.609108,20.449036,127577846
2013-06-20,27.533207,27.732449,26.992411,27.172676,20.125788,100861265
2013-06-21,27.381405,27.618595,27.001898,27.001898,19.999298,234091503
2013-06-24,26.717268,26.925997,26.110058,26.290323,19.472258,233638177
2013-06-25,26.641365,26.707781,26.166983,26.555977,19.669025,124712864
2013-06-26,26.641365,26.907021,26.423149,26.660341,19.746321,90523317
2013-06-27,26.935484,27.191650,26.669828,26.736242,19.802542,162766585
2013-06-28,27.077799,27.248577,26.574953,26.574953,19.683075,129673936
2013-07-01,26.537003,26.850096,26.290323,26.356735,19.521452,71426523
2013-07-02,26.299810,26.489565,26.015181,26.280834,19.465235,64609778
2013-07-03,26.062618,26.280834,25.929790,26.233397,19.430099,23229738
2013-07-05,26.612904,26.660341,26.356735,26.537003,19.654974,38565333
2013-07-08,26.793169,26.850096,26.641365,26.688805,19.767403,33950289
2013-07-09,26.859583,27.011385,26.821632,26.897533,19.922001,30689318
2013-07-10,27.011385,27.049335,26.859583,26.982922,19.985245,28564138
2013-07-11,27.362429,27.419355,27.144213,27.296015,20.217140,37870220
2013-07-12,27.039848,27.333965,27.001898,27.333965,20.245255,30830765
2013-07-15,27.314991,27.409866,27.068312,27.314991,20.231195,29641326
2013-07-16,27.362429,27.476280,27.153700,27.210627,20.153896,36735800
2013-07-17,27.314991,27.457306,27.172676,27.210627,20.153896,27448057
2013-07-18,27.201139,27.314991,27.001898,27.030361,20.020380,33364897
2013-07-19,27.049335,27.741936,26.907021,27.599621,20.442019,51681309
2013-07-22,27.514231,27.903227,27.514231,27.846300,20.624720,30326637
2013-07-23,27.874763,28.017078,27.817837,27.912712,20.673906,28743529
2013-07-24,27.931688,28.036053,27.685009,27.779886,20.575525,25112182
2013-07-25,27.542694,27.751423,27.210627,27.694496,20.512283,27776800
2013-07-26,27.438330,27.903227,27.428843,27.865274,20.638769,28032816
2013-07-29,27.893738,28.377609,27.798861,28.026566,20.758232,49091315
2013-07-30,28.358635,28.870968,28.121443,28.149904,20.849586,46511650
2013-07-31,27.931688,28.235294,27.713472,27.732449,20.707897,33001267
2013-08-01,27.922201,27.941175,27.495256,27.618595,20.622887,33414435
2013-08-02,27.466793,27.903227,27.466793,27.865274,20.807077,23168185
2013-08-05,27.798861,27.855787,27.637571,27.694496,20.679560,15169906
2013-08-06,27.741936,27.912712,27.685009,27.836811,20.785826,26077014
2013-08-07,27.770397,27.941175,27.694496,27.760912,20.729151,22556549
2013-08-08,27.713472,27.798861,27.533207,27.637571,20.637053,23748623
2013-08-09,27.590134,27.760912,27.523720,27.713472,20.693733,20785196
2013-08-12,27.580645,27.732449,27.542694,27.694496,20.679560,20527599
2013-08-13,27.751423,27.903227,27.609108,27.770397,20.736237,21110039
2013-08-14,27.722960,27.931688,27.514231,27.542694,20.566212,25229176
2013-08-15,27.457306,27.599621,27.286528,27.324478,20.403271,28711065
2013-08-16,27.191650,27.210627,26.840607,26.916510,20.098629,29800374
2013-08-19,26.821632,27.030361,26.783682,27.001898,20.162394,28281877
2013-08-20,27.096773,27.277040,27.058825,27.068312,20.211981,21389349
2013-08-21,27.039848,27.115749,26.774195,26.793169,20.006538,24479361
2013-08-22,26.878557,26.878557,26.669828,26.717268,19.949862,23966590
2013-08-23,26.698292,26.907021,26.650854,26.888046,20.077377,19506800
2013-08-26,26.878557,26.916510,26.584440,26.584440,19.850676,21200472
2013-08-27,26.489565,26.831120,26.337761,26.565466,19.836514,25931773
2013-08-28,26.518026,27.030361,26.385199,26.764706,19.985283,30802728
2013-08-29,26.679317,27.020872,26.631880,26.660341,19.907351,23267788
2013-08-30,26.612904,26.944971,26.574953,26.764706,19.985283,31390544
2013-09-03,26.925997,26.992411,26.432638,26.574953,19.843590,24964201
2013-09-04,26.745731,27.077799,26.631880,26.916510,20.098629,26744723
2013-09-05,27.058825,27.058825,26.717268,26.821632,20.027790,21941645
2013-09-06,26.831120,27.077799,26.631880,26.831120,20.034866,23484596
2013-09-09,26.783682,26.907021,26.660341,26.850096,20.049042,23176406
2013-09-10,26.925997,27.058825,26.831120,26.992411,20.155310,25039351
2013-09-11,27.068312,27.267551,27.020872,27.201139,20.311167,21165163
2013-09-12,27.172676,27.277040,26.821632,26.859583,20.056124,29975865
2013-09-13,26.935484,27.182163,26.869070,27.049335,20.197815,23145102
2013-09-16,27.267551,27.371918,27.134726,27.239088,20.339502,24213331
2013-09-17,27.191650,27.362429,27.106262,27.172676,20.289913,23202545
2013-09-18,27.258064,27.770397,27.182163,27.552181,20.573288,31974355
2013-09-19,27.552181,27.656546,27.182163,27.362429,20.431604,35465730
2013-09-20,27.485769,27.637571,27.447819,27.485769,20.523705,42685524
2013-09-23,27.296015,27.552181,27.229603,27.324478,20.403271,26222993
2013-09-24,27.258064,27.457306,27.144213,27.239088,20.339502,20181676
2013-09-25,27.220114,27.400379,27.030361,27.030361,20.183645,27619754
2013-09-26,27.163189,27.229603,26.897533,27.058825,20.204895,26866144
2013-09-27,27.020872,27.514231,26.907021,27.400379,20.459940,29727648
2013-09-30,27.239088,27.324478,27.144213,27.258064,20.353680,27861541
2013-10-01,27.115749,27.466793,27.058825,27.409866,20.467024,24789764
2013-10-02,27.220114,27.523720,27.172676,27.523720,20.552040,23621721
2013-10-03,27.533207,27.533207,27.220114,27.296015,20.382011,23912309
2013-10-04,27.352942,27.552181,27.134726,27.514231,20.544952,20595582
2013-10-07,27.258064,27.352942,27.153700,27.153700,20.275749,20472264
2013-10-08,27.134726,27.220114,26.783682,26.793169,20.006538,26301516
2013-10-09,26.802656,26.982922,26.584440,26.840607,20.041958,33169907
2013-10-10,27.153700,27.296015,26.840607,27.296015,20.382011,25955066
2013-10-11,27.438330,27.447819,27.163189,27.248577,20.346590,25721500
2013-10-14,27.096773,27.855787,27.087288,27.846300,20.792913,30541547
2013-10-15,27.713472,27.779886,27.523720,27.666035,20.658310,33198892
2013-10-16,27.760912,28.282732,27.694496,28.273245,21.111710,33199524
2013-10-17,28.292219,28.709677,28.168880,28.709677,21.437593,31330255
2013-10-18,28.643265,29.165085,28.538898,28.946869,21.614706,45908235
2013-10-21,28.908918,29.070210,28.795067,28.842505,21.536774,25365564
2013-10-22,28.823528,29.354839,28.776091,29.108158,21.735147,33908339
2013-10-23,29.079697,29.278936,29.013283,29.032257,21.678474,26277801
2013-10-24,29.108158,29.326376,28.994307,29.041746,21.685553,26983665
2013-10-25,28.918406,29.117647,28.861481,29.041746,21.685553,25755228
2013-10-28,28.889942,29.231499,28.889942,29.165085,21.777653,27074520
2013-10-29,29.259962,29.743834,29.240988,29.648956,22.138960,36339074
2013-10-30,29.648956,29.677420,29.222012,29.345350,21.912252,23660087
2013-10-31,29.203035,29.478178,29.079697,29.117647,21.742229,31998702
2013-11-01,29.127134,29.658443,29.117647,29.573055,22.082283,29524543
2013-11-04,29.563566,29.791271,29.525618,29.658443,22.146046,19821735
2013-11-05,29.592030,29.734344,29.430740,29.639469,22.131872,19942734
2013-11-06,29.629980,29.724857,29.278936,29.383303,22.110455,26370448
2013-11-07,29.402277,29.639469,29.326376,29.326376,22.067621,26505676
2013-11-08,29.297913,29.743834,29.155598,29.715370,22.360327,26370764
2013-11-11,29.620493,29.696396,29.563566,29.639469,22.303221,17820716
2013-11-12,29.582542,29.981026,29.525618,29.772297,22.403172,26570286
2013-11-13,29.677420,30.237192,29.677420,30.237192,22.752995,28647615
2013-11-14,30.303604,30.559772,30.151802,30.360531,22.845804,29008610
2013-11-15,30.199242,30.550285,30.085388,30.550285,22.988594,25728878
2013-11-18,30.436434,30.502846,30.275143,30.370020,22.852951,23100729
2013-11-19,30.341557,30.379507,29.990513,30.037951,22.603073,30378810
2013-11-20,30.161289,30.455408,30.028463,30.284630,22.788692,21355726
2013-11-21,30.218216,30.512335,30.151802,30.332067,22.824383,27522891
2013-11-22,30.265656,30.512335,30.170778,30.474382,22.931480,26786461
2013-11-25,30.474382,30.834915,30.436434,30.493359,22.945757,26780243
2013-11-26,30.616697,30.616697,30.246679,30.256166,22.767271,24535961
2013-11-27,30.379507,30.436434,30.170778,30.246679,22.760134,17956155
2013-11-29,30.246679,30.379507,30.075901,30.104364,22.653046,12482944
2013-12-02,29.990513,30.294119,29.990513,30.199242,22.724438,19781050
2013-12-03,30.066414,30.085388,29.573055,29.620493,22.288937,39134388
2013-12-04,29.516129,29.819735,29.411764,29.667933,22.324635,25070549
2013-12-05,29.525618,29.791271,29.525618,29.648956,22.310360,21781648
2013-12-06,29.933586,29.990513,29.724857,29.924099,22.517395,19935040
2013-12-09,29.914612,30.066414,29.800758,29.962049,22.545952,22412361
2013-12-10,29.800758,29.876659,29.601519,29.734344,22.374615,23927065
2013-12-11,29.705881,29.734344,28.956356,29.079697,21.882002,36924993
2013-12-12,28.984819,29.193548,28.662239,28.700190,21.596428,30664865
2013-12-13,28.880455,28.918406,28.415560,28.700190,21.596428,27489374
2013-12-16,28.747627,29.060720,28.595825,28.700190,21.596428,29738294
2013-12-17,28.633776,28.757116,28.472486,28.595825,21.517893,30200789
2013-12-18,28.747627,29.203035,28.472486,29.193548,21.967672,36752031
2013-12-19,29.203035,29.421251,29.041746,29.136621,21.924835,34468962
2013-12-20,29.146111,29.373814,28.700190,28.700190,21.596428,65679378
2013-12-23,28.899431,28.937382,28.624289,28.795067,21.667814,24229984
2013-12-24,28.880455,28.889942,28.671726,28.738140,21.624983,11586095
2013-12-26,28.814041,28.994307,28.766603,28.984819,21.810606,12707973
2013-12-27,29.184061,29.269449,28.965843,29.070210,21.874859,12601940
2013-12-30,28.975332,29.127134,28.833017,29.117647,21.910559,15598568
2013-12-31,29.051233,29.231499,28.927895,29.060720,21.867725,15983805
2014-01-02,28.908918,29.032257,28.776091,28.899431,21.746349,18366266
2014-01-03,28.833017,29.250475,28.823528,28.956356,21.789192,15847312
2014-01-06,29.193548,29.364326,28.965843,28.984819,21.810606,25255421
2014-01-07,29.278936,29.430740,29.165085,29.165085,21.946255,23423042
2014-01-08,29.203035,29.402277,29.079697,29.364326,22.096180,24161053
2014-01-09,29.487665,29.525618,29.041746,29.345350,22.081896,21692901
2014-01-10,29.259962,29.364326,28.937382,29.117647,21.910559,22890877
2014-01-13,29.278936,29.440228,28.880455,28.975332,21.803471,25276396
2014-01-14,29.013283,29.459204,28.984819,29.411764,22.131874,34757336
2014-01-15,29.459204,29.705881,29.269449,29.582542,22.260382,30372907
2014-01-16,29.582542,29.810247,29.497154,29.573055,22.253239,19576047
2014-01-17,29.648956,29.686907,29.364326,29.497154,22.196133,22790853
2014-01-21,29.715370,29.800758,29.364326,29.629980,22.296076,25355656
2014-01-22,29.705881,29.734344,29.497154,29.667933,22.324635,23554265
2014-01-23,29.430740,29.629980,29.326376,29.421251,22.139011,26367391
2014-01-24,29.278936,29.373814,28.519924,28.548388,21.482195,38059518
2014-01-27,28.500950,28.700190,28.140417,28.140417,21.175205,34880233
2014-01-28,28.880455,29.174574,28.586338,28.861481,21.717800,35917158
2014-01-29,28.690702,28.899431,28.462997,28.567362,21.496475,30796615
2014-01-30,28.842505,29.269449,28.662239,29.240988,22.003368,33832873
2014-01-31,28.994307,29.089184,28.662239,28.842505,21.703508,43648037
2014-02-03,29.440228,30.066414,29.003796,29.032257,21.846306,64621372
2014-02-04,30.018974,30.360531,29.032257,29.829222,22.446007,49779050
2014-02-05,29.402277,29.582542,29.013283,29.079697,22.064470,39166429
2014-02-06,29.136621,29.326376,29.032257,29.259962,22.201246,24839618
2014-02-07,29.259962,29.677420,29.041746,29.620493,22.474802,29310791
2014-02-10,29.658443,29.857685,29.535105,29.857685,22.654774,23811336
2014-02-11,30.161289,30.341557,29.819735,30.246679,22.949924,26076382
2014-02-12,30.237192,30.360531,29.933586,29.990513,22.755554,22406459
2014-02-13,29.886148,30.218216,29.791271,30.075901,22.820345,19886556
2014-02-14,30.246679,30.360531,30.075901,30.303604,22.993114,19915962
2014-02-18,30.180265,30.445921,30.161289,30.246679,22.949924,20750730
2014-02-19,30.284630,30.322580,29.829222,29.867172,22.661974,29245233
2014-02-20,29.734344,30.085388,29.658443,29.933586,22.712364,23668624
2014-02-21,30.056927,30.142315,29.829222,29.848198,22.647572,19468856
2014-02-24,30.351044,30.436434,29.914612,30.351044,23.029108,40868850
2014-02-25,29.933586,30.351044,29.924099,30.256166,22.957121,28665216
2014-02-26,30.113852,30.360531,30.094877,30.351044,23.029108,26374664
2014-02-27,30.237192,30.588236,30.199242,30.578749,23.201883,23981978
2014-02-28,30.474382,30.749525,30.218216,30.464895,23.115503,29003550
2014-03-03,29.905123,30.493359,29.905123,30.341557,23.021915,25076663
2014-03-04,30.683111,31.062618,30.683111,31.015181,23.533031,27746655
2014-03-05,30.977230,31.261860,30.929790,31.072105,23.576220,23663776
2014-03-06,31.119545,31.271347,30.749525,30.796965,23.367455,21629029
2014-03-07,30.844402,30.986717,30.531309,30.768501,23.345863,18561783
2014-03-10,30.759012,30.882353,30.635674,30.730551,23.317060,16819100
2014-03-11,30.692600,30.948767,30.588236,30.759012,23.338661,25470648
2014-03-12,30.502846,30.901327,30.294119,30.341557,23.021915,34273445
2014-03-13,30.351044,30.379507,29.326376,29.525618,22.402821,48374068
2014-03-14,29.554079,29.829222,29.250475,29.629980,22.481998,28576680
2014-03-17,29.800758,29.914612,29.658443,29.810247,22.618776,22412467
2014-03-18,29.857685,30.417458,29.810247,30.294119,22.985920,24326742
2014-03-19,30.294119,30.436434,29.781784,30.085388,22.827541,24329482
2014-03-20,30.474382,30.474382,30.085388,30.275143,22.971521,23921373
2014-03-21,30.673624,30.825426,29.848198,30.531309,23.165890,65473215
2014-03-24,30.142315,30.265656,29.724857,29.876659,22.669170,44062681
2014-03-25,30.142315,30.351044,29.971537,30.189753,22.906731,22278398
2014-03-26,30.370020,30.749525,30.047438,30.531309,23.165890,33284793
2014-03-27,30.626186,30.721064,30.265656,30.455408,23.108297,29242176
2014-03-28,30.550285,30.815939,30.113852,30.246679,22.949924,23156275
2014-03-31,30.322580,30.531309,30.199242,30.474382,23.122700,19470753
2014-04-01,30.294119,30.597723,30.123341,30.313093,23.000317,23015776
2014-04-02,30.284630,30.730551,30.180265,30.635674,23.245075,22782632
2014-04-03,30.768501,30.825426,30.531309,30.740038,23.324266,21117944
2014-04-04,30.853889,31.015181,30.426945,30.512335,23.151493,27693323
2014-04-07,29.867172,30.085388,29.459204,29.601519,22.460402,57529955
2014-04-08,29.658443,29.781784,29.269449,29.288425,22.222845,36439626
2014-04-09,29.402277,29.648956,29.051233,29.629980,22.481998,40776098
2014-04-10,29.772297,29.819735,28.946869,29.041746,22.035667,32088714
2014-04-11,28.937382,28.937382,28.301708,28.330172,21.495758,43025439
2014-04-14,28.510435,28.586338,28.064516,28.339659,21.502958,30390825
2014-04-15,28.434534,28.605312,28.083490,28.358635,21.517351,31703371
2014-04-16,28.605312,28.671726,28.387096,28.548388,21.661333,31097005
2014-04-17,28.605312,28.842505,28.529411,28.700190,21.776512,27969787
2014-04-21,28.975332,29.354839,28.842505,29.278936,22.215639,31972985
2014-04-22,29.269449,29.648956,29.269449,29.411764,22.316425,27377439
2014-04-23,29.582542,29.582542,29.184061,29.335863,22.258829,21599833
2014-04-24,29.316889,29.316889,28.652752,29.136621,22.107658,26311845
2014-04-25,29.155598,29.222012,28.984819,29.174574,22.136457,19677653
2014-04-28,29.971537,30.692600,29.762808,30.398481,23.065109,75278366
2014-04-29,30.417458,30.445921,29.791271,30.132828,22.863543,41800691
2014-04-30,30.132828,30.303604,29.620493,29.677420,22.517992,38507363
2014-05-01,29.487665,29.962049,29.354839,29.554079,22.424408,43749221
2014-05-02,29.430740,29.468691,28.984819,29.174574,22.136457,43960759
2014-05-05,28.709677,28.719166,28.320683,28.425047,21.567743,57867340
2014-05-06,28.462997,28.472486,27.827324,27.922201,21.186207,57674669
2014-05-07,27.647058,27.969639,27.371918,27.533207,21.077265,51703338
2014-05-08,27.628082,27.931688,27.495256,27.675522,21.186207,38042444
2014-05-09,27.609108,27.713472,27.296015,27.542694,21.084522,41102100
2014-05-12,27.836811,27.874763,27.542694,27.637571,21.157152,22824054
2014-05-13,27.618595,27.893738,27.609108,27.703985,21.207991,27706920
2014-05-14,27.647058,27.779886,27.438330,27.609108,21.135361,28226858
2014-05-15,27.580645,27.685009,27.428843,27.571157,21.106312,28286093
2014-05-16,27.514231,28.036053,27.514231,27.628082,21.149889,37632332
2014-05-19,28.064516,28.187857,27.751423,27.779886,21.266106,43203882
2014-05-20,28.026566,28.026566,27.713472,27.751423,21.244308,26215299
2014-05-21,27.751423,28.387096,27.703985,28.055029,21.476732,22601765
2014-05-22,28.045542,28.339659,28.036053,28.140417,21.542097,22610303
2014-05-23,28.055029,28.121443,27.922201,27.979128,21.418623,19955909
2014-05-27,28.396584,28.453510,28.055029,28.092979,21.505779,28383588
2014-05-28,28.178368,28.292219,28.083490,28.092979,21.505779,28847242
2014-05-29,28.206831,28.235294,28.017078,28.083490,21.498512,25791485
2014-05-30,28.045542,28.225805,27.998102,28.111954,21.520304,27658119
2014-06-02,28.074003,28.273245,28.074003,28.187857,21.578411,21079051
2014-06-03,28.244781,28.292219,28.036053,28.074003,21.491251,25506695
2014-06-04,28.092979,28.216318,28.007589,28.121443,21.527565,24670767
2014-06-05,28.168880,28.263758,27.969639,28.235294,21.614725,20402910
2014-06-06,28.282732,28.339659,27.836811,27.912712,21.367779,28265223
2014-06-09,27.874763,27.922201,27.703985,27.846300,21.316942,25732883
2014-06-10,27.836811,27.988615,27.751423,27.988615,21.425890,19195764
2014-06-11,27.950665,28.036053,27.874763,27.922201,21.375044,19755649
2014-06-12,27.874763,28.074003,27.846300,27.941175,21.389570,25420477
2014-06-13,27.950665,28.083490,27.855787,28.017078,21.447672,20662932
2014-06-16,27.988615,28.187857,27.817837,28.092979,21.505779,26380039
2014-06-17,28.064516,28.102467,27.931688,27.969639,21.411358,19270704
2014-06-18,28.017078,28.187857,27.836811,28.187857,21.578411,20382463
2014-06-19,28.178368,28.187857,27.988615,28.074003,21.491251,21404527
2014-06-20,28.216318,28.387096,28.111954,28.254269,21.629253,32993362
2014-06-23,28.282732,28.320683,27.827324,27.941175,21.389570,26548679
2014-06-24,27.922201,27.969639,27.798861,27.798861,21.280626,24615221
2014-06-25,27.656546,28.311195,27.656546,28.273245,21.643772,33219972
2014-06-26,28.197344,28.263758,27.969639,28.074003,21.491251,20523699
2014-06-27,28.149904,28.225805,27.969639,28.149904,21.549356,32328815
2014-06-30,28.235294,28.311195,28.102467,28.159393,21.556622,21430033
2014-07-01,28.092979,28.671726,28.074003,28.538898,21.847137,26982611
2014-07-02,28.519924,28.861481,28.462997,28.814041,22.057766,19500792
2014-07-03,29.041746,29.070210,28.738140,28.965843,22.173977,15654957
2014-07-07,28.927895,29.060720,28.823528,28.927895,22.144920,18543444
2014-07-08,28.918406,28.927895,28.481974,28.605312,21.897985,23652182
2014-07-09,28.576851,28.652752,28.368120,28.510435,21.825348,21795982
2014-07-10,28.235294,28.500950,28.064516,28.462997,21.789034,21200367
2014-07-11,28.500950,28.576851,28.273245,28.529411,21.839876,19350913
2014-07-14,28.643265,28.776091,28.557875,28.690702,21.963348,21589820
2014-07-15,28.652752,29.051233,28.652752,28.851992,22.086821,32000494
2014-07-16,28.946869,29.383303,28.814041,29.373814,22.486282,37260165
2014-07-17,29.222012,29.705881,28.956356,28.984819,22.188499,34447039
2014-07-18,28.965843,29.174574,28.785580,29.155598,22.319239,25720973
